TIME;IOITSecure447 > R Ph Voltage;IOITSecure447 > Y Ph Voltage;IOITSecure447 > B Ph Voltage;IOITSecure447 > Average Phase Voltage;IOITSecure447 > RY Line Voltage;IOITSecure447 > YB Line Voltage;IOITSecure447 > BR Line Voltage;IOITSecure447 > R Phase Line current ;IOITSecure447 > Y Phase Line current ;IOITSecure447 > B Phase Line current ;IOITSecure447 > Neutral Line current  ;IOITSecure447 > R Phase Active Current;IOITSecure447 > Y Phase Active Current;IOITSecure447 > B Phase Active Current;IOITSecure447 > R Phase Reactive Current;IOITSecure447 > Y Phase Reactive Current;IOITSecure447 > B Phase Reactive Current;IOITSecure447 > Power factor (Q1);IOITSecure447 > Power factor (Q2);IOITSecure447 > Power factor (Q3);IOITSecure447 > Avg power factor;IOITSecure447 > R- Phase Active Power;IOITSecure447 > Y- Phase Active Power;IOITSecure447 > B- Phase Active Power;IOITSecure447 > 3 Phase Active Power;IOITSecure447 > R- Phase Reactive Power;IOITSecure447 > Y- Phase Reactive Power;IOITSecure447 > B- Phase Reactive Power;IOITSecure447 > 3 Phase Reactive Power;IOITSecure447 > R- Phase Apparent Power;IOITSecure447 > Y- Phase Apparent Power;IOITSecure447 > B- Phase Apparent Power;IOITSecure447 > 3 Phase Apparent  Power;IOITSecure447 > R-Ph Voltage THD;IOITSecure447 > Y-Ph Voltage THD;IOITSecure447 > B-Ph Voltage THD;IOITSecure447 > R-Ph Current THD;IOITSecure447 > Y-Ph Current THD;IOITSecure447 > B-Ph Current THD
24/12/2023 02:57:00;240.13;242.01;241.96;241.36;417.18;418.81;418.14;21.37;14.72;16.89;7.99;20.95;14.70;16.86;4.18;-0.59;-0.10;0.98;-1.00;-1.00;1.00;4.95;3.50;4.00;12.46;1.02;-0.15;-0.02;0.83;5.13;3.57;4.07;12.67;3.67;4.31;4.07;79.43;78.89;76.24
24/12/2023 02:57:10;240.13;242.01;241.96;241.36;417.18;418.81;418.14;21.37;14.72;16.89;7.99;20.95;14.70;16.86;4.18;-0.59;-0.10;0.98;-1.00;-1.00;1.00;4.95;3.50;4.00;12.46;1.02;-0.15;-0.03;0.85;5.16;3.56;4.08;12.65;3.55;4.38;4.02;79.95;79.14;75.75
24/12/2023 02:57:20;240.00;241.92;241.89;241.26;416.98;418.71;417.93;21.42;14.71;16.86;8.00;20.92;14.67;16.75;4.19;-0.62;-0.07;0.98;-1.00;-1.00;1.00;4.95;3.51;4.00;12.44;1.02;-0.16;-0.02;0.84;5.15;3.56;4.06;12.65;3.55;4.38;4.02;79.95;79.14;75.75
24/12/2023 02:57:30;240.00;241.92;241.89;241.26;416.98;418.71;417.93;21.42;14.71;16.86;8.00;20.92;14.67;16.75;4.19;-0.62;-0.07;0.98;-1.00;-1.00;1.00;4.95;3.51;4.00;12.44;1.02;-0.16;-0.02;0.84;5.15;3.56;4.06;12.66;3.55;4.31;4.08;76.90;78.90;76.35
24/12/2023 02:57:40;239.65;241.63;241.55;240.95;416.46;418.18;417.40;21.33;14.69;16.79;7.85;20.97;14.69;16.77;4.20;-0.62;-0.10;0.98;-1.00;-1.00;1.00;4.95;3.51;4.01;12.48;1.02;-0.15;-0.02;0.83;5.11;3.55;4.07;12.69;3.54;4.32;4.08;76.90;78.90;76.35
24/12/2023 02:57:50;239.99;241.63;241.55;240.95;416.46;418.18;417.40;21.33;14.69;16.79;7.85;20.97;14.69;16.77;4.20;-0.62;-0.10;0.98;-1.00;-1.00;1.00;4.95;3.51;4.01;12.48;1.02;-0.15;-0.02;0.83;5.11;3.55;4.07;12.69;3.54;4.32;4.08;76.55;79.10;75.78
24/12/2023 02:58:00;239.99;241.50;241.72;241.05;416.63;418.36;417.54;19.92;14.66;16.74;5.95;19.75;14.65;16.79;2.59;-0.63;-0.11;0.99;-1.00;-1.00;1.00;4.66;3.50;4.02;12.18;0.63;-0.15;-0.02;0.47;4.79;3.56;4.09;12.38;3.53;4.35;4.02;85.25;79.57;76.40
24/12/2023 02:58:10;239.99;241.54;241.77;241.10;416.71;418.36;417.54;19.92;14.66;16.74;5.95;19.75;14.65;16.79;2.59;-0.63;-0.11;0.99;-1.00;-1.00;1.00;4.66;3.50;4.02;12.18;0.63;-0.15;-0.02;0.47;4.79;3.56;4.09;12.38;3.53;4.35;4.02;85.25;79.57;76.40
24/12/2023 02:58:20;239.99;241.54;241.77;241.10;416.71;418.52;417.70;19.91;14.70;16.76;6.01;19.80;14.74;16.81;2.65;-0.62;-0.07;0.99;-1.00;-1.00;1.00;4.66;3.51;4.02;12.18;0.62;-0.16;-0.02;0.46;4.78;3.54;4.03;12.34;3.56;4.30;4.08;85.53;78.87;76.48
24/12/2023 02:58:30;240.26;241.72;242.00;241.34;417.12;418.82;418.14;19.90;14.71;16.80;6.01;19.80;14.74;16.81;2.65;-0.62;-0.07;0.99;-1.00;-1.00;1.00;4.66;3.51;4.02;12.18;0.62;-0.16;-0.02;0.46;4.78;3.54;4.03;12.34;3.56;4.30;4.08;85.53;78.87;76.48
24/12/2023 02:58:40;240.26;241.72;242.00;241.34;417.12;418.82;418.14;19.90;14.71;16.80;5.83;19.66;14.70;16.84;2.66;-0.62;-0.06;0.99;-1.00;-1.00;1.00;4.67;3.49;4.02;12.18;0.64;-0.16;-0.02;0.46;4.80;3.55;4.05;12.41;3.53;4.41;4.02;86.11;79.50;76.07
24/12/2023 02:58:50;240.30;241.79;241.98;241.35;417.30;418.91;418.11;20.01;14.70;16.85;5.90;19.73;14.68;16.83;2.62;-0.65;-0.06;0.99;-1.00;-1.00;1.00;4.67;3.49;4.02;12.18;0.64;-0.16;-0.02;0.46;4.80;3.55;4.05;12.41;3.53;4.41;4.02;86.11;79.50;76.07
24/12/2023 02:59:00;240.30;241.79;241.98;241.35;417.30;418.91;418.11;20.01;14.70;16.85;5.90;19.73;14.68;16.83;2.62;-0.65;-0.08;0.99;-1.00;-1.00;1.00;4.68;3.49;3.99;12.15;0.64;-0.16;-0.02;0.46;4.80;3.55;4.05;12.35;3.61;4.41;4.01;82.49;79.36;75.57
24/12/2023 02:59:10;240.23;241.83;241.93;241.31;417.07;418.78;417.97;19.94;14.25;16.82;6.28;19.74;14.27;16.70;2.66;-0.85;-0.07;0.99;-1.00;-1.00;1.00;4.68;3.49;3.99;12.15;0.64;-0.16;-0.02;0.46;4.80;3.55;4.05;12.35;3.61;4.41;4.01;82.49;79.36;75.57
24/12/2023 02:59:20;240.23;241.83;241.93;241.31;417.07;418.78;417.97;19.94;14.25;16.82;6.28;19.74;14.27;16.70;2.66;-0.85;-0.07;0.99;-1.00;-1.00;1.00;4.69;3.38;3.99;12.06;0.64;-0.21;-0.01;0.41;4.78;3.46;4.07;12.27;3.52;4.40;4.06;82.27;81.91;75.79
24/12/2023 02:59:30;240.07;241.60;241.77;241.15;416.71;418.49;417.81;19.87;14.18;16.74;6.40;19.81;14.23;16.72;2.71;-0.84;-0.07;0.99;-1.00;-1.00;1.00;4.68;3.38;4.01;12.06;0.61;-0.21;-0.01;0.41;4.78;3.46;4.07;12.27;3.52;4.40;4.06;82.27;81.91;75.79
24/12/2023 02:59:40;240.07;241.60;241.77;241.15;416.71;418.49;417.81;19.87;14.18;16.74;6.40;19.81;14.23;16.72;2.71;-0.84;-0.07;0.99;-1.00;-1.00;1.00;4.68;3.38;4.01;12.06;0.61;-0.20;-0.01;0.42;4.78;3.44;4.07;12.25;3.55;4.42;4.10;86.16;82.03;76.12
24/12/2023 02:59:50;240.18;241.75;241.99;241.31;416.95;418.79;418.10;19.86;14.23;16.76;6.30;19.67;14.20;16.80;2.74;-0.81;-0.03;0.99;-1.00;-1.00;1.00;4.67;3.38;4.02;12.07;0.63;-0.20;-0.01;0.40;4.79;3.44;4.07;12.25;3.55;4.42;4.10;86.16;82.03;76.12
24/12/2023 03:00:00;240.18;241.75;241.99;241.31;416.95;418.79;418.10;19.86;14.23;16.76;6.30;19.67;14.20;16.80;2.74;-0.81;-0.03;0.99;-1.00;-1.00;1.00;4.67;3.38;4.02;12.07;0.63;-0.20;-0.01;0.40;4.79;3.44;4.07;12.27;3.70;4.38;4.07;86.35;81.61;76.56
24/12/2023 03:00:10;240.12;241.69;241.87;241.19;416.78;418.60;417.89;19.92;14.21;16.80;6.38;19.78;14.25;16.77;2.63;-0.80;-0.06;0.99;-1.00;-1.00;1.00;4.68;3.39;4.02;12.06;0.63;-0.20;-0.02;0.40;4.76;3.44;4.07;12.25;3.53;4.34;4.07;86.35;81.61;76.56
24/12/2023 03:00:20;240.12;241.69;241.87;241.19;416.78;418.60;417.89;19.92;14.21;16.80;6.38;19.78;14.25;16.77;2.63;-0.80;-0.06;0.99;-1.00;-1.00;1.00;4.68;3.39;4.02;12.06;0.63;-0.20;-0.02;0.40;4.76;3.44;4.07;12.25;3.53;4.34;4.02;82.22;82.22;76.14
24/12/2023 03:00:30;240.27;241.96;242.06;241.44;417.12;418.94;418.12;19.93;14.25;16.75;6.35;19.73;14.22;16.81;2.60;-0.83;-0.09;0.99;-1.00;-1.00;1.00;4.66;3.39;4.03;12.06;0.64;-0.21;-0.02;0.41;4.78;3.44;4.04;12.20;3.57;4.39;4.07;82.76;81.94;76.69
24/12/2023 03:00:40;240.16;241.75;241.94;241.31;417.02;418.94;418.12;19.93;14.25;16.75;6.35;19.73;14.22;16.81;2.60;-0.83;-0.09;0.99;-1.00;-1.00;1.00;4.66;3.39;4.03;12.06;0.64;-0.21;-0.02;0.41;4.78;3.44;4.04;12.20;3.57;4.39;4.07;82.76;81.94;76.69
24/12/2023 03:00:50;240.16;241.75;241.94;241.31;417.02;418.79;418.06;20.00;14.22;16.81;6.37;19.76;14.25;16.87;2.62;-0.81;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;3.99;12.04;0.64;-0.21;-0.01;0.41;4.81;3.44;4.05;12.26;3.59;4.42;4.06;83.41;82.01;76.52
24/12/2023 03:01:00;240.19;241.73;241.96;241.29;416.97;418.81;418.13;19.91;14.26;16.81;6.37;19.76;14.25;16.87;2.62;-0.81;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;3.99;12.04;0.64;-0.21;-0.01;0.41;4.81;3.44;4.05;12.26;3.59;4.42;4.06;83.41;82.01;76.52
24/12/2023 03:01:10;240.19;241.73;241.96;241.29;416.97;418.81;418.13;19.91;14.26;16.87;6.28;19.74;14.24;16.82;2.65;-0.84;-0.04;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.05;0.62;-0.19;-0.02;0.41;4.77;3.44;4.06;12.27;3.56;4.36;4.07;85.57;81.71;76.23
24/12/2023 03:01:20;240.30;241.86;241.99;241.37;417.12;418.87;418.22;19.85;14.19;16.85;6.36;19.74;14.22;16.68;2.65;-0.84;-0.04;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.05;0.62;-0.19;-0.02;0.41;4.77;3.44;4.06;12.27;3.56;4.36;4.07;85.57;81.71;76.23
24/12/2023 03:01:30;240.30;241.86;241.99;241.37;417.12;418.87;418.22;19.85;14.19;16.85;6.36;19.74;14.22;16.68;2.59;-0.85;-0.04;0.99;-1.00;-1.00;1.00;4.68;3.38;4.01;12.05;0.64;-0.20;-0.02;0.42;4.81;3.44;4.06;12.25;3.57;4.45;4.04;84.66;82.32;75.77
24/12/2023 03:01:40;240.16;241.73;241.78;241.20;416.88;418.54;417.88;19.89;14.20;16.64;6.32;19.75;14.24;16.74;2.65;-0.85;-0.06;0.99;-1.00;-1.00;1.00;4.68;3.38;4.01;12.05;0.64;-0.20;-0.02;0.42;4.81;3.44;4.06;12.25;3.57;4.45;4.04;84.66;82.32;75.77
24/12/2023 03:01:50;240.16;241.73;241.78;241.20;416.88;418.54;417.88;19.89;14.20;16.64;6.32;19.75;14.24;16.74;2.65;-0.85;-0.06;0.99;-1.00;-1.00;1.00;4.68;3.38;4.01;12.07;0.62;-0.21;-0.01;0.40;4.77;3.44;4.07;12.24;3.57;4.45;4.10;82.41;81.86;76.22
24/12/2023 03:02:00;240.21;241.81;241.85;241.29;417.12;418.74;417.97;19.96;14.24;16.76;6.45;19.83;14.23;16.73;2.66;-0.86;-0.07;0.99;-1.00;-1.00;1.00;4.65;3.39;4.01;12.07;0.62;-0.21;-0.01;0.40;4.77;3.44;4.07;12.24;3.57;4.45;4.10;82.41;81.86;76.22
24/12/2023 03:02:10;240.21;241.81;241.85;241.29;417.12;418.74;417.97;19.96;14.24;16.76;6.45;19.83;14.23;16.73;2.66;-0.86;-0.07;0.99;-1.00;-1.00;1.00;4.65;3.39;4.01;12.08;0.63;-0.21;-0.02;0.42;4.78;3.44;4.07;12.26;3.56;4.38;4.07;82.37;82.03;76.91
24/12/2023 03:02:20;240.04;241.66;241.69;241.13;416.83;418.42;417.73;19.91;14.26;16.77;6.46;19.82;14.20;16.79;2.65;-0.85;-0.09;0.99;-1.00;-1.00;1.00;4.66;3.39;4.01;12.05;0.62;-0.21;-0.01;0.40;4.78;3.44;4.07;12.26;3.56;4.38;4.07;82.37;82.03;76.91
24/12/2023 03:02:30;240.04;241.66;241.69;241.13;416.83;418.42;417.73;19.91;14.26;16.77;6.46;19.82;14.20;16.79;2.65;-0.85;-0.09;0.99;-1.00;-1.00;1.00;4.66;3.39;4.01;12.05;0.62;-0.21;-0.01;0.40;4.78;3.44;4.04;12.23;3.53;4.42;4.02;85.68;82.16;76.18
24/12/2023 03:02:40;240.03;241.65;241.70;241.12;416.89;418.48;417.72;19.91;14.23;16.78;6.31;19.71;14.24;16.85;2.62;-0.85;-0.11;0.99;-1.00;-1.00;1.00;4.66;3.38;4.01;12.06;0.63;-0.20;-0.01;0.42;4.79;3.44;4.05;12.22;3.53;4.42;4.02;85.68;82.16;76.18
24/12/2023 03:02:50;240.03;241.65;241.70;241.12;416.89;418.48;417.72;19.91;14.23;16.78;6.31;19.71;14.24;16.85;2.62;-0.85;-0.11;0.99;-1.00;-1.00;1.00;4.66;3.38;4.01;12.06;0.63;-0.20;-0.01;0.42;4.79;3.44;4.05;12.22;3.54;4.42;4.05;84.52;81.83;76.14
24/12/2023 03:03:00;239.91;241.59;241.57;241.02;416.64;418.23;417.47;19.87;14.21;16.86;6.46;19.80;14.21;16.85;2.66;-0.86;-0.09;0.99;-1.00;-1.00;1.00;4.67;3.38;3.97;12.04;0.63;-0.21;-0.02;0.42;4.79;3.43;4.05;12.24;3.57;4.45;4.04;85.20;81.38;76.14
24/12/2023 03:03:10;239.88;241.55;241.57;241.02;416.64;418.23;417.47;19.87;14.21;16.86;6.46;19.80;14.21;16.85;2.66;-0.86;-0.09;0.99;-1.00;-1.00;1.00;4.67;3.38;3.97;12.04;0.63;-0.21;-0.02;0.42;4.79;3.43;4.05;12.24;3.57;4.45;4.04;85.20;81.38;75.81
24/12/2023 03:03:20;239.88;241.55;241.49;240.94;416.58;418.07;417.33;19.96;14.23;16.90;6.46;19.75;14.20;16.78;2.62;-0.82;-0.06;0.99;-1.00;-1.00;1.00;4.67;3.39;4.00;12.05;0.63;-0.21;-0.02;0.41;4.79;3.44;4.07;12.24;3.60;4.40;4.09;82.33;81.67;76.37
24/12/2023 03:03:30;239.86;241.49;241.49;240.95;416.52;418.06;417.33;19.96;14.23;16.90;6.46;19.75;14.20;16.78;2.62;-0.82;-0.06;0.99;-1.00;-1.00;1.00;4.67;3.39;4.00;12.05;0.63;-0.21;-0.02;0.41;4.79;3.44;4.07;12.24;3.60;4.40;4.09;82.33;81.67;76.37
24/12/2023 03:03:40;239.86;241.49;241.49;240.95;416.52;418.06;417.36;19.94;14.25;16.71;6.46;19.90;14.22;16.71;2.74;-0.85;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.06;0.63;-0.21;-0.01;0.42;4.78;3.43;4.08;12.28;3.58;4.44;4.05;82.63;81.62;75.96
24/12/2023 03:03:50;239.77;241.39;241.37;240.83;416.32;417.87;417.08;19.93;14.23;16.67;6.34;19.74;14.22;16.71;2.74;-0.85;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.06;0.63;-0.21;-0.01;0.42;4.78;3.43;4.08;12.28;3.58;4.44;4.05;82.63;81.62;75.96
24/12/2023 03:04:00;239.77;241.39;241.37;240.83;416.32;417.87;417.08;19.93;14.23;16.67;6.34;19.74;14.21;16.80;2.69;-0.88;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.04;0.62;-0.21;-0.01;0.41;4.76;3.44;4.07;12.23;3.63;4.45;4.03;84.63;81.89;76.30
24/12/2023 03:04:10;239.81;241.37;241.43;240.87;416.34;417.90;417.23;20.04;14.26;16.77;6.32;19.73;14.26;16.84;2.59;-0.85;-0.06;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.04;0.62;-0.21;-0.01;0.41;4.76;3.44;4.07;12.23;3.63;4.45;4.03;84.63;81.89;76.30
24/12/2023 03:04:20;239.81;241.37;241.43;240.87;416.34;417.90;417.23;20.04;14.26;16.77;6.32;19.73;14.26;16.84;2.59;-0.85;-0.06;0.99;-1.00;-1.00;1.00;4.67;3.37;4.00;12.06;0.63;-0.20;-0.01;0.40;4.79;3.44;4.08;12.25;3.57;4.41;4.07;84.82;81.97;77.32
24/12/2023 03:04:30;239.93;241.50;241.53;240.97;416.57;418.12;417.42;19.95;14.25;16.78;6.39;19.78;14.23;16.80;2.60;-0.85;-0.07;0.99;-1.00;-1.00;1.00;4.66;3.38;4.00;12.06;0.63;-0.20;-0.01;0.40;4.79;3.44;4.08;12.25;3.57;4.41;4.07;84.82;81.97;77.32
24/12/2023 03:04:40;239.93;241.50;241.53;240.97;416.57;418.12;417.42;19.95;14.25;16.78;6.39;19.78;14.23;16.80;2.60;-0.85;-0.07;0.99;-1.00;-1.00;1.00;4.66;3.38;4.02;12.07;0.63;-0.21;-0.02;0.43;4.79;3.44;4.02;12.20;3.57;4.39;4.05;82.09;81.61;76.67
24/12/2023 03:04:50;239.83;241.31;241.41;240.84;416.33;417.87;417.24;19.95;14.26;16.78;6.37;19.82;14.25;16.76;2.63;-0.86;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.00;0.63;-0.20;-0.02;0.43;4.79;3.44;4.02;12.20;3.57;4.39;4.05;82.09;81.61;76.67
24/12/2023 03:05:00;239.83;241.31;241.41;240.84;416.33;417.87;417.24;19.95;14.26;16.78;6.37;19.82;14.25;16.76;2.63;-0.86;-0.07;0.99;-1.00;-1.00;1.00;4.67;3.38;4.00;12.00;0.63;-0.20;-0.00;0.65;5.26;3.45;4.01;12.53;3.56;4.42;4.05;76.54;81.87;76.80
24/12/2023 03:05:10;239.44;241.42;241.34;240.78;416.18;417.86;417.07;21.53;14.33;16.83;8.31;21.04;14.21;16.73;4.27;-0.83;-0.07;0.98;-1.00;-1.00;1.00;4.95;3.38;3.97;12.31;1.00;-0.21;-0.01;0.80;5.13;3.44;4.04;12.54;3.56;4.42;4.05;76.54;81.87;76.80
24/12/2023 03:05:20;239.44;241.42;241.34;240.78;416.18;417.86;417.07;21.53;14.33;16.83;8.31;21.04;14.21;16.73;4.27;-0.83;-0.07;0.98;-1.00;-1.00;1.00;4.95;3.38;3.97;12.31;1.00;-0.21;-0.01;0.80;5.13;3.44;4.04;12.54;3.57;4.39;4.05;78.41;81.66;76.37
24/12/2023 03:05:30;239.63;241.62;241.51;240.94;416.50;418.07;417.31;21.39;14.29;16.76;8.19;20.89;14.24;16.65;4.23;-0.87;-0.03;0.98;-1.00;-1.00;1.00;4.95;3.39;3.96;12.30;1.02;-0.21;-0.02;0.80;5.13;3.44;4.03;12.52;3.53;4.43;4.05;79.41;81.95;76.37
24/12/2023 03:05:40;239.60;241.59;241.42;240.94;416.50;418.07;417.31;21.39;14.29;16.76;8.19;20.89;14.24;16.65;4.23;-0.87;-0.03;0.98;-1.00;-1.00;1.00;4.95;3.39;3.96;12.30;1.02;-0.21;-0.02;0.80;5.13;3.44;4.03;12.52;3.53;4.43;4.05;79.41;81.95;76.03
24/12/2023 03:05:50;239.60;241.59;241.42;240.87;416.33;418.03;417.23;21.44;14.27;16.66;8.36;20.91;14.25;16.56;4.19;-0.85;-0.05;0.98;-1.00;-1.00;1.00;4.93;3.40;3.98;12.31;1.01;-0.21;-0.01;0.80;5.14;3.44;4.04;12.54;3.47;4.49;3.98;76.33;82.17;76.49
24/12/2023 03:06:00;239.58;241.61;241.53;240.93;416.41;418.18;417.37;21.38;14.25;16.66;8.36;20.91;14.25;16.56;4.19;-0.85;-0.05;0.98;-1.00;-1.00;1.00;4.93;3.40;3.98;12.31;1.01;-0.21;-0.01;0.80;5.14;3.44;4.04;12.54;3.47;4.49;3.98;76.33;82.17;76.49
24/12/2023 03:06:10;239.58;241.61;241.53;240.93;416.41;418.18;417.37;21.38;14.25;16.57;8.20;20.97;14.26;16.68;4.15;-0.86;-0.03;0.98;-1.00;-1.00;1.00;4.95;3.39;3.94;12.29;1.01;-0.21;-0.02;0.78;5.11;3.45;4.01;12.50;3.50;4.34;3.96;76.75;82.29;77.31
24/12/2023 03:06:20;239.67;241.67;241.68;241.01;416.52;418.34;417.51;21.40;14.28;16.52;8.15;21.00;14.26;16.68;4.15;-0.86;-0.03;0.98;-1.00;-1.00;1.00;4.95;3.39;3.94;12.29;1.01;-0.21;-0.02;0.78;5.11;3.45;4.01;12.50;3.50;4.34;3.96;76.75;82.29;77.31
24/12/2023 03:06:30;239.67;241.67;241.68;241.01;416.52;418.34;417.51;21.40;14.28;16.52;8.15;21.00;14.26;16.57;4.21;-0.90;-0.04;0.98;-1.00;-1.00;1.00;4.96;3.39;3.96;12.28;0.99;-0.19;-0.01;0.78;5.13;3.45;3.99;12.46;3.49;4.37;3.99;80.18;81.77;77.56
24/12/2023 03:06:40;239.65;241.63;241.63;241.00;416.52;418.36;417.58;21.33;14.31;16.60;8.11;20.95;14.26;16.56;4.19;-0.87;-0.03;0.98;-1.00;-1.00;1.00;4.96;3.39;3.96;12.28;0.99;-0.19;-0.01;0.78;5.13;3.45;3.99;12.46;3.49;4.37;3.99;80.18;81.77;77.56
24/12/2023 03:06:50;239.65;241.63;241.63;241.00;416.52;418.36;417.58;21.33;14.31;16.60;8.11;20.95;14.26;16.56;4.19;-0.87;-0.03;0.98;-1.00;-1.00;1.00;4.97;3.38;3.95;12.30;1.00;-0.21;-0.01;0.78;5.10;3.45;3.99;12.46;3.47;4.38;3.98;79.21;81.64;77.96
24/12/2023 03:07:00;239.58;241.59;241.49;240.89;416.25;418.08;417.16;21.53;14.28;16.67;8.23;21.03;14.19;16.60;4.23;-0.84;-0.07;0.98;-1.00;-1.00;1.00;4.95;3.38;3.96;12.30;1.00;-0.21;-0.01;0.78;5.10;3.45;3.99;12.46;3.47;4.38;3.98;79.21;81.64;77.96
24/12/2023 03:07:10;239.58;241.59;241.49;240.89;416.25;418.08;417.16;21.53;14.28;16.67;8.23;21.03;14.19;16.60;4.23;-0.84;-0.07;0.98;-1.00;-1.00;1.00;4.95;3.38;3.96;12.25;1.00;-0.21;-0.00;0.82;5.16;3.45;4.01;12.51;3.52;4.34;4.01;76.56;81.80;77.87
24/12/2023 03:07:20;239.47;241.38;241.37;240.72;416.02;417.76;417.10;19.88;14.21;16.60;6.32;19.81;14.24;16.61;2.64;-0.85;-0.06;0.99;-1.00;-1.00;1.00;4.66;3.38;3.92;11.96;0.63;-0.22;-0.00;0.40;5.16;3.45;4.01;12.51;3.52;4.34;4.01;76.56;81.80;77.87
24/12/2023 03:07:30;239.47;241.38;241.37;240.72;416.02;417.76;417.10;19.88;14.21;16.60;6.32;19.81;14.24;16.61;2.64;-0.85;-0.06;0.99;-1.00;-1.00;1.00;4.66;3.38;3.92;11.96;0.63;-0.22;-0.00;0.40;4.78;3.43;4.00;12.17;3.54;4.46;3.99;81.96;81.80;77.42
24/12/2023 03:07:40;239.81;241.31;241.45;240.86;416.28;417.84;417.13;19.93;14.27;16.61;6.27;19.81;14.23;16.62;2.61;-0.87;-0.02;0.99;-1.00;-1.00;1.00;4.68;3.38;3.94;11.99;0.64;-0.21;-0.01;0.41;4.77;3.44;4.00;12.16;3.52;4.34;3.99;81.96;81.80;77.42
24/12/2023 03:07:50;239.81;241.31;241.45;240.86;416.28;417.84;417.13;19.93;14.27;16.61;6.27;19.81;14.23;16.62;2.61;-0.87;-0.02;0.99;-1.00;-1.00;1.00;4.68;3.38;3.94;11.99;0.64;-0.21;-0.01;0.41;4.77;3.44;4.00;12.16;3.52;4.34;3.99;84.87;81.69;77.32
24/12/2023 03:08:00;239.81;241.37;241.60;240.94;416.45;418.12;417.35;19.95;14.24;16.63;6.24;19.82;14.20;16.47;2.59;-0.80;-0.02;0.99;-1.00;-1.00;1.00;4.68;3.38;3.94;12.00;0.65;-0.21;-0.01;0.43;4.80;3.45;4.02;12.20;3.49;4.36;4.00;82.60;81.75;77.23
24/12/2023 03:08:10;239.76;241.35;241.57;240.89;416.45;418.12;417.35;19.95;14.24;16.63;6.24;19.82;14.20;16.47;2.59;-0.80;-0.02;0.99;-1.00;-1.00;1.00;4.68;3.38;3.94;12.00;0.65;-0.21;-0.01;0.43;4.80;3.45;4.02;12.20;3.49;4.36;4.00;82.60;81.75;77.23
24/12/2023 03:08:20;239.76;241.35;241.57;240.89;416.49;418.17;417.46;19.96;14.23;16.46;6.26;19.81;14.21;16.56;2.66;-0.86;-0.06;0.99;-1.00;-1.00;1.00;4.65;3.37;3.95;12.00;0.63;-0.21;-0.01;0.43;4.80;3.44;4.02;12.19;3.53;4.38;3.98;82.54;81.91;77.30
24/12/2023 03:08:30;239.83;241.41;241.59;240.94;416.45;418.14;417.35;19.90;14.25;16.56;6.26;19.81;14.21;16.56;2.66;-0.86;-0.06;0.99;-1.00;-1.00;1.00;4.65;3.37;3.95;12.00;0.63;-0.21;-0.01;0.43;4.80;3.44;4.02;12.19;3.53;4.38;3.98;82.54;81.91;77.30
24/12/2023 03:08:40;239.83;241.41;241.59;240.94;416.45;418.14;417.35;19.90;14.25;16.56;6.28;19.76;14.17;16.56;2.74;-0.86;-0.05;0.99;-1.00;-1.00;1.00;4.67;3.39;3.97;12.01;0.61;-0.21;-0.01;0.41;4.79;3.45;4.02;12.20;3.52;4.35;4.00;84.77;81.93;78.10
24/12/2023 03:08:50;239.75;241.33;241.59;240.89;416.35;418.17;417.39;19.92;14.21;16.59;6.25;19.76;14.22;16.64;2.62;-0.86;-0.05;0.99;-1.00;-1.00;1.00;4.67;3.39;3.97;12.01;0.61;-0.21;-0.01;0.41;4.79;3.45;4.02;12.20;3.52;4.35;4.00;84.77;81.93;78.10
24/12/2023 03:09:00;239.75;241.33;241.59;240.89;416.35;418.17;417.39;19.92;14.21;16.59;6.25;19.76;14.22;16.64;2.62;-0.84;-0.09;0.99;-1.00;-1.00;1.00;4.66;3.37;3.96;12.02;0.63;-0.20;-0.01;0.42;4.78;3.44;3.97;12.14;3.52;4.39;4.02;84.66;81.69;77.47
24/12/2023 03:09:10;239.75;241.25;241.49;240.82;416.18;417.90;417.27;19.98;14.22;16.55;6.30;19.84;14.23;16.63;2.67;-0.85;-0.04;0.99;-1.00;-1.00;1.00;4.66;3.37;3.96;12.02;0.63;-0.20;-0.01;0.42;4.78;3.44;3.97;12.14;3.52;4.39;4.02;84.66;81.69;77.47
24/12/2023 03:09:20;239.75;241.25;241.49;240.82;416.18;417.90;417.27;19.98;14.22;16.55;6.30;19.84;14.23;16.63;2.67;-0.85;-0.04;0.99;-1.00;-1.00;1.00;4.69;3.38;3.96;12.04;0.63;-0.20;-0.01;0.42;4.78;3.43;3.98;12.16;3.52;4.41;4.03;85.38;82.47;78.10
